O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,[ 0.41892952  0.38686892 -0.7129957  -0.92710835 -0.39622998]
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,[ 0.33676642  0.73160976 -0.45030648 -0.20689721  0.22096075]
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,[ 0.43426514  0.91853124 -1.         -0.72373545 -0.1667035 ]
CC(C)(C#N)C(C)(C)C#N,[ 0.18382405  0.88812923 -0.83582795 -0.85953474 -0.31411147]
N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,[-0.07039727  0.371233   -0.91355187 -0.6645864   0.24053985]
S=C=NCCN=C=S,[ 0.12348803  0.496532   -0.58859277 -0.7897629  -0.23243316]
C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O,[-0.2557239   0.46999967  0.1006231  -0.6352131   0.72952986]
COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(COC(=O)CCC(=O)O)CC2)cc1NC(=O)CCC(=O)O,[-0.05197555  0.8344653  -0.9388054  -0.9553464  -0.3740891 ]
Cc1ccc(NC(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1C(=O)Nc1cccnc1,[ 0.50707334  0.7834315  -0.75228304 -0.6987128   0.6648421 ]
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,[-0.02341163 -0.7616256  -1.         -1.         -0.15368928]
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3)c(C)nn2-c2ccccc2)cc1,[-0.5030076   0.80787367 -0.9999224  -0.71775997 -0.11328412]
SCCc1cnccn1,[ 0.09527755  0.6815731  -0.850677   -0.43792617  0.43156412]
FC(F)(F)c1nc2cc(Br)c(Cl)cc2[nH]1,[-0.109152    0.8422645  -0.69398767 -0.9368782   0.3625785 ]
Nc1cccc(N)c1,[ 0.4447644   0.93388355  0.20547703 -0.69529045 -0.10197432]
O=c1c2nocc2c(-c2ccccc2)nn1-c1ccccc1,[-0.4634636   0.82297856 -0.49615112 -0.8578078  -0.03825442]
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)cc1,[-0.76644766  0.69754976 -0.04280102 -0.7164524  -0.1397747 ]
CC(C)CCCC1CCC(C)(C(=O)NCC(=O)O)CC1,[ 0.88303894 -0.10920515 -0.6053714  -0.62899405 -0.25110754]
CC(O)CO,[ 0.658977    0.53355646 -0.65072536 -0.73298496 -0.31849805]
CC(C)=CCOC(=O)c1ccccc1,[ 0.10142421  0.88868093 -0.7804806  -0.4932095  -0.16139445]
Oc1nc(-c2ccccc2)nc2ccccc12,[ 0.5794782   0.44239816 -1.         -0.77899486  0.36208138]
CNC(=O)Nc1nnc(C(C)(C)C)s1,[ 0.3954186  -0.44463122 -0.21219935 -0.2756259  -0.54528177]
NC(=O)N1C(=O)C(C(=O)c2cccs2)c2cc(Cl)ccc21,[-0.5422464   0.01753885 -0.8199088  -0.9377516  -0.25759998]
C=C(Cl)C#N,[ 0.16360937  0.8021456  -0.9666725  -0.6461799  -0.5636551 ]
