O=C1CCc2cc(C=CCN3CCN(c4ccc(Cl)cc4)CC3)ccc2N1,[ 0.62604654  0.78455234 -0.82046956 -0.8290029   0.00923839]
CO[C@@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)/C(=C\NN2CCN(C)CC2)C(=C4O)NC(=O)C(C)=CC=C[C@@H](C)[C@H](O)[C@H](C)[C@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C,[-0.68870914  0.724216   -1.         -0.54053557  0.2752808 ]
[O-][n+]1onc2c1c1no[n+]([O-])c1c1no[n+]([O-])c21,[ 0.6764759   0.34961092 -1.         -0.73347706  0.5579967 ]
Nc1ccc(O)c([N+](=O)[O-])c1,[ 0.05209229  0.3787889  -0.11642851 -0.57341224 -0.22130373]
CCN(CC)CCOCCO,[ 0.04009661 -0.4122839  -0.06986842  0.20863807  0.12122012]
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,[-0.16249862  0.7724053  -0.66454744 -0.5690084   0.45321408]
CCOC(=O)c1noc(C)c1C(C)=O,[ 0.21352595  0.76908624 -0.9805411  -0.8376167   0.05528268]
CN(CCCl)CCCl,[ 0.61049855 -0.07980355 -1.         -0.8342523   0.43053922]
C[N+](C)(C)CC(O)CC(=O)[O-],[ 0.86373854  0.5183671  -0.42603323 -0.27003574 -0.04212324]
COc1ccc(NC(=O)c2ccnc(N)n2)cc1,[-0.11407551  0.6227082   0.7581827  -0.42195636  0.19686891]
O=C(NC1CC1)c1cc(-c2cccs2)on1,[ 0.45410478  1.         -1.         -1.         -0.08151115]
CN(C)C(=O)Cl,[ 0.4476143   0.9645831  -0.6713849  -0.49758786 -0.2175087 ]
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,[-0.07865132  1.         -0.96351326 -0.33077788  0.40782276]
COc1ccc(CC(C)=O)cc1,[ 0.92891395 -0.3666151  -0.81392545 -0.6252244  -0.03099845]
C=C(C)c1ccc(C(C)(C)N=C=O)cc1,[-0.53241724  0.6933207  -0.03748766  0.22437572 -0.36716047]
O=C(CCc1ccccc1)OC1=C(OC(=O)CCc2ccccc2)C(=O)OC1=O,[ 0.59284997 -0.24472423 -0.86666155 -0.7227738  -0.28037107]
CC(=O)Nc1ccc(CNc2[nH]nc3ccnc(Oc4ccccc4)c23)cc1,[ 0.5876207   0.7092946  -0.48275235 -0.7753198   0.28452513]
Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1,[ 0.4923331   0.6094357  -0.3695778   0.37754175  0.46697897]
CC(=O)OC(C(Cl)(Cl)Cl)P(=O)(Oc1ccccc1)Oc1ccccc1,[-0.00922759  0.4535122   0.40915275 -0.21253942  0.04426139]
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,[ 0.5125407   1.         -0.8250288  -0.25837678 -0.11206244]
CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,[ 0.0988496   0.9977344  -0.6844399   0.21431075 -0.07618845]
CC(=O)NCCCS(=O)(=O)[O-],[ 0.19338019  1.         -0.51189536 -0.21619199  0.11809133]
O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,[-0.54301065  1.         -0.12807003 -0.53490627 -0.36156768]
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,[-0.00511035  0.22398748 -0.71950173 -0.8449131  -0.1376017 ]
COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1,[ 0.21755563  0.8179273  -0.96539694 -0.71801454  0.06884377]
CCCCN(CCCC)CCCC,[ 0.6096916   1.         -0.5322207  -0.3256676  -0.31848857]
ClCC(Cl)Cl,[ 1.          0.9349829  -0.80533206 -1.          0.7407259 ]
C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,[-0.4647341   0.46231243 -0.55154914 -0.734465   -0.39152095]
Cc1cc(=O)cc(-c2ccccc2)o1,[ 0.7515228   1.         -1.         -1.          0.08520148]
CCC(C)(CC)c1cc(N)on1,[ 0.7496359   0.88293433 -1.         -0.78037745  0.3408137 ]
BrC12CC3CC(CC(C3)C1)C2,[ 0.2434618  1.        -0.9195683 -0.9286827  0.0082921]
CCC(O)CO,[-0.9313414   0.19685042 -0.53414273 -0.7247524   0.3614321 ]
FC(F)(F)c1nc2c(I)cc(I)cc2[nH]1,[ 0.00833764  0.812602   -0.9434775  -0.46016863  0.16517062]
COC(=O)c1cc([N+](=O)[O-])ccc1Cl,[ 0.13858667 -0.5796458  -0.54583436 -0.98456705  0.3627564 ]
CCN1C(=O)C=CC1=O,[ 0.15955634  0.8020155  -0.7616637  -0.7434571  -0.00763525]
O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O,[ 0.21422783  0.3966246  -0.80431527 -0.8911146   0.30858943]
