CON=CC1=CCCN(OC(=O)Nc2ccc(Cl)cc2)C1,[-0.06101556  0.99485487 -0.6701632  -0.7684016   0.1395032 ]
CC(=O)NCc1cccc(C(=O)O)c1,[-0.13612285  1.         -0.7391062  -0.9413028  -0.26354945]
COC(C)C=O,[ 0.07891537  0.32261258 -0.6442862  -0.9822794   0.1475136 ]
O=C(Nc1nnc(CCN2c3ccccc3Sc3ccccc32)s1)c1ccccc1,[-0.59291375  0.5949563  -1.         -0.7326904  -0.11237014]
CCC(C)C=O,[-0.00205782  0.7554063  -0.86352056 -0.44695574  0.07759172]
CCCN(c1cccc(C#N)c1)P(=O)(c1ccccc1)c1ccccc1,[ 0.1740692   0.8181929  -0.49212787 -0.7124031  -0.3254105 ]
C=COCCOCCOC=C,[-0.00517299  0.45375165 -0.812601   -0.8539864  -0.38141567]
O=C1C(CCC2CC2)C(=O)N(c2ccccc2)N1c1ccccc1,[ 0.31878212  0.1792881  -1.         -0.13768998  0.02840084]
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,[ 0.8815672   0.6189455   0.09195108 -0.8304895  -0.10334089]
CN(N=O)c1ccccn1,[-0.2898424   0.8241398  -0.6524746  -0.13482313  0.12255532]
CCCCOCCCOC(=O)COc1ccc(Cl)cc1Cl,[-0.26864484  0.62489694 -0.9345475  -0.9830119   0.3725491 ]
CCCC1=NN(c2ccccc2)C(=O)C1C=O,[ 0.7644112   0.7917944  -1.         -0.6773577  -0.73675185]
CC(C)[C@H](N)C(=O)OC[C@@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)C[C@H]1O,[-0.08472367  0.99732226 -0.7443934  -0.5939045  -0.35673076]
COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-],[-0.6715104   0.20060726 -0.4281796  -0.69015735  0.24604811]
