CC(O)C1CC=CCC1,[ 0.14529529  0.8390007  -1.         -0.02031464 -0.20584288]
C(Oc1nc(OCC2CO2)nc(OCC2CO2)n1)C1CO1,[ 0.11866063  0.8625921  -0.69082016 -0.7473863  -0.26866257]
NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)[O-],[-0.110269    0.49248448 -0.2768409  -0.7659423  -0.16835077]
C=CC(=O)OCCOC(=O)CC(C)=O,[ 0.28044397  0.79073685 -0.42503154 -1.         -0.0453237 ]
C=CCCCCCCCCC(=O)O,[-0.35217804  1.         -0.46786165 -0.8133947  -0.19064417]
C[C@H](Nc1ncc(Cl)c(Nc2cc(N(C)C)[nH]n2)n1)c1ncc(F)cn1,[-0.5667316  -0.22023056 -1.         -0.4651468   0.06470203]
Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1,[-0.04140256 -0.12802976 -0.82153696 -0.7126756  -0.1268437 ]
C[Si](Cl)(Cl)Cl,[ 0.5138515   0.5280735  -1.         -0.8016834  -0.10197715]
FC(F)(F)c1nc2c(Cl)cccc2[nH]1,[ 0.8016096   0.77440053 -0.64900583 -0.07268187 -0.5294212 ]
CC(C)(C)c1cc(CCC(=O)OCCSCCOC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,[ 0.23724224  0.95209163 -0.8724602  -0.7607377  -0.09320599]
C=Cc1ccccc1,[ 0.10448322  0.24150518 -0.8672188  -0.38219753 -0.19176993]
CC(C)(C)CC(C)(C)N,[-0.37256724 -0.30727267 -1.         -0.7846479  -0.32040358]
NNC(=S)NN,[-0.16665481  1.         -0.9126142  -0.55796266 -0.08882942]
CC(C)[C@H](C(=O)Nc1nccs1)c1ccc(Cl)cc1,[-0.02996678  0.7487372  -0.87396485 -0.87544906  0.00954867]
NC(=O)[C@H]1CCCN1C(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1,[ 0.39660048  0.77065384 -0.65859574 -0.5809227  -0.15772212]
O=C(/C=C/c1ccc(C[NH+](CCO)CCc2c[nH]c3ccccc23)cc1)NO,[-0.15060261  0.82844573 -0.8263012  -0.9695968  -0.01968412]
Cc1cccc(C)c1NC(=O)C(C)[NH3+],[-0.26575762 -0.9703597  -0.74324214 -0.7815976  -0.07236706]
CC(=O)OCC(C)c1ccccc1,[ 0.86752665  1.         -0.8832579   0.05876376  0.40980977]
ClC(Cl)Cl,[-0.39175734 -0.02246263 -0.9716007  -0.23678331 -0.3594539 ]
CS(=O)(=O)Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,[ 0.16166681  0.84868693 -0.8344356  -0.75707126  0.04669311]
C[C@@H](NC(=O)[C@H]1CCCCN1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,[ 0.44128573  0.85955477 -0.63478607 -0.71090496 -0.4277504 ]
CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,[ 0.32603624  1.         -1.         -0.5904797  -0.3416898 ]
COc1ccc(N)c(S(=O)(=O)O)c1,[ 0.6350798   0.27453774 -0.86091334 -0.12526599 -0.06550921]
c1ccc2[nH]ccc2c1,[ 0.50861955  0.63324684 -0.4564609   0.56769294 -0.43535456]
