O=C(O)Cc1ccc(OCc2ccccc2)c(Cl)c1,[ 0.21226275  0.83355665 -0.6320264  -0.60227174 -0.45301646]
CC(=O)CC(=O)Nc1ccccc1C,[ 0.11596521  0.2548529  -0.29540652 -0.1199846  -0.23801632]
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,[ 0.17896195 -0.20510934 -0.6298516  -0.6578711  -0.20559749]
O=[N+]([O-])c1cc(Cl)c2nc(C(F)(F)F)[nH]c2c1,[ 0.4182934   0.66776264 -0.5255308  -0.604672    0.6206908 ]
COc1ccc(C2=NCOCS2)cc1,[ 0.36649287  0.7539487  -0.42134646 -0.7668695  -0.35610795]
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)CCC(=O)O,[-0.38951302  1.         -0.70336455 -1.          0.63677824]
CCSC(=O)N(CC(C)C)CC(C)C,[ 0.53020054  0.8108139  -0.45035124 -0.7328744  -0.27990168]
O=S(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,[ 0.5799016   0.81333256 -1.         -0.4163704   0.1598588 ]
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,[ 0.4958925   0.8639728  -0.04842025 -0.37047514  0.2889837 ]
CCC(C)=O,[ 0.4963924   0.77805525 -0.95564765 -0.7734557   0.15036777]
CCCCCCCCBr,[ 0.24068174  0.7680854  -0.6964311  -1.         -0.2890839 ]
CNC(=O)c1cc(-c2ccccc2)ccc1OCCO,[ 0.48641878  1.         -1.          0.07058871 -0.08910507]
Cc1ccc(C(=O)c2cc(O)c([O-])c([N+](=O)[O-])c2)cc1,[-0.03945474  0.6311822   0.02870488 -0.9188912   0.08978613]
CCCCCCCCCCc1ccccc1S(=O)(=O)O,[ 0.06688971  0.7764235  -0.7161782  -0.9330265  -0.3579127 ]
CN(C)CC(=O)NN=Cc1c(Cl)nc2sccn12,[-0.5156826   0.65013295 -0.8402796  -0.28959072 -0.4486403 ]
CCCCCCCCCC(=O)NP(=O)(OC)SC,[ 0.00647872  0.78510076 -0.47434813 -0.7054712   0.62213004]
Cc1ccc(C(C)C)cc1O,[ 0.45010948  0.43095443 -0.26236525  0.20223607 -0.15150565]
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,[-0.11360484  0.92351174 -0.75709116 -0.5139973  -0.40345722]
CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,[ 0.24781515  0.9767187  -0.6974583  -0.1829196  -0.07799844]
CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C21O,[ 0.31952503  0.7462423  -0.9500177  -0.7775387  -0.07831998]
Nc1ccc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c12,[ 0.04239446  0.816585   -0.80515546 -0.750937    0.3312065 ]
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,[ 0.25627834  0.48883963 -0.7493688  -0.35639572 -0.12646927]
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,[ 0.3450865   0.45331278 -0.32845482 -0.9130036  -0.14869027]
COc1cc2c(Nc3cccc(Cl)c3Cl)c(C(N)=O)cnc2cc1NCCN1CCCCC1,[-0.06832074  0.7976808  -0.8909965  -0.87551737  0.24373771]
O=C(O)CO,[ 0.7886282   0.7834504  -0.37335533 -0.3163047   0.05958905]
Clc1ccc(SN=Nc2cc(Cl)c(Cl)cc2Cl)cc1,[ 0.13867079  0.04892846 -0.85566807 -0.465175   -0.04959563]
CC1=CCC(C(C)(C)O)CC1,[ 0.13721873 -0.50686556 -1.          0.23592918 -0.15067154]
O=C(O)CNCP(=O)(O)O,[ 0.39285108  0.9004114  -1.         -0.18148857 -0.1669162 ]
C[C@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccccc1,[-0.27668718 -0.28063112 -0.8005919  -1.         -0.1600827 ]
COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,[ 0.18059613  0.7605538  -0.59942037 -0.7783994   0.19398414]
C1COC(OCC2CO2)C(OCC2CO2)O1,[ 0.10819697 -0.15373318 -0.5875156  -0.6307425  -0.28114113]
Nc1ccc2ccccc2c1,[ 0.4411457  -0.19239    -0.38991073 -0.8703796  -0.15596135]
CCC(C)c1ccccc1OC(N)=O,[ 0.43989676  0.13530615 -0.7384227  -0.09505618 -0.22488245]
CC[Si](Cl)(Cl)Cl,[-0.23604678  0.6039126  -0.3455402  -0.80831367 -0.4930199 ]
OCC#CCO,[ 0.11699948  0.86877424 -0.6099072  -0.91999644  0.0337361 ]
CS(=O)(=O)c1ccccc1C(=O)NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1,[ 0.06665207  0.9806421  -0.489404   -0.8459266  -0.13467658]
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)cnn2-c2ccccc2)cc1,[ 0.34470305  0.5419144  -0.8523349  -0.08411162 -0.07688019]
N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C#N,[ 0.2970803   0.6906247  -0.9312341  -0.572183    0.15086257]
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-n3ccc(C(C)C)n3)nc2c1C,[ 0.08219582 -0.82702935 -0.99051565 -0.73572415 -0.17684022]
CCCCOCCCOC(=O)CCOc1cc(Cl)c(Cl)cc1Cl,[-0.2738229   0.85317504 -0.5163371  -0.68398184  0.53084356]
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccnnc1,[ 0.13309413  0.6491213  -0.4408751   0.2524615  -0.15419294]
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(O)C1OC,[ 0.22451457  0.63356763 -0.9219291  -0.340042   -0.34649253]
CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,[ 0.04312331  0.64192    -0.9862332  -0.300457   -0.34406495]
CCCCCn1ncc(OP(=S)(OCC)OC(C)C)c(OC)c1=O,[ 0.31981257  1.          0.05204743 -0.57952195 -0.401853  ]
O=C(/C=C/c1ccc(C[NH+](CCO)CCc2c[nH]c3ccccc23)cc1)NO,[-0.00084358  0.7899016  -0.7178753  -0.7512711  -0.27497548]
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCC(=O)O,[-0.03315328  0.72066057 -0.6038359  -0.7827424  -0.34361064]
COc1c(OP(=S)(Oc2cnn(C)c(=O)c2OC)OC(C)C)cnn(C)c1=O,[ 0.08307913  0.9735205  -0.4816969  -0.71511304 -0.1276986 ]
CN(C)C(=O)NS(=O)(=O)n1c(N)nc2ccc(C(C(N)=O)c3cccc(F)c3)cc21,[ 0.796442    1.         -0.8156776  -0.1408237  -0.13508828]
CC(C)N(C(=O)CCl)c1ccccc1,[ 0.54801804  0.5719907  -0.16239432 -1.         -0.3289484 ]
Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2cc(F)ccc2n1CC(=O)O,[ 0.27306962  0.81467795 -0.89475936 -0.4471228   0.6343423 ]
Nc1nc2[nH]cnc2c(=S)[nH]1,[ 0.03494963  0.9491404  -0.93263996 -0.6288038  -0.32371154]
CCCC(O)C(CC)CO,[-0.53999764  0.8092098  -0.5596192  -0.1806345  -0.10512657]
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,"[ 6.0139066e-01  1.0000000e+00 -9.4623041e-01 -4.3384227e-01
  4.8995131e-05]"
COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2C(C3)N(C)CC4)cc1OC,[ 0.5218495   0.39391798 -1.         -0.67895955  0.10970064]
CC(=O)C=Cc1ccc(-c2ccccc2)cc1,[-0.17780699  0.86240137 -0.89830726 -0.6886118  -0.58041596]
NS(=O)(=O)c1cc(C(=O)[O-])c(NCc2ccco2)cc1Cl,[ 0.4499776   0.7738986  -0.8981702  -0.64172107 -0.09919923]
CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,[ 0.22948784  0.69186467 -0.8558253  -0.8368072   0.33829752]
O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,[ 0.06876086  0.06109631 -0.8792121  -0.9062392   0.74025226]
N#CSc1ccc(N)cc1,[ 0.35627303  0.63471264 -0.9295898  -0.8855506   0.12480743]
Cc1cc(C)cc(N)c1,[ 0.44867074  0.7560058  -0.09990963 -0.01246302 -0.36030424]
COc1ccc2c3c1OC1C(O)C=CC4C(C2)[NH+](C)CCC341,[-0.07161722  0.61925775 -0.10441993 -0.32270604 -0.10334273]
O=C(CCC[NH+]1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,[ 0.09996885  0.4067404  -0.6077195  -0.6788983  -0.3030054 ]
O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21,[ 0.15221845 -0.7129352  -0.7480329  -0.7967671  -0.19306503]
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],[-0.49348736  0.8178679  -0.7879743  -0.32954463 -0.1231661 ]
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,[ 0.13265744  0.24458683 -0.7964048  -0.09269268 -0.05646008]
N[C@H](C(=O)O)[C@@H]1CC(Cl)=NO1,[ 0.2377859   0.20712686 -0.9774499  -1.         -0.27263615]
CC1CCCC(C)N1CCCNc1n[nH]c2ccccc12,[ 0.5469636  0.6489365 -0.7990668 -0.7507394 -0.0619268]
CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,[ 0.402833    0.9725726  -0.93996364 -0.9553809  -0.4793695 ]
CCCN=C(NCCC)C(OCC)c1ccccc1,[-0.01905057  0.8382019  -0.5523858  -0.32333413 -0.16952442]
CCOC(=O)Cc1ccccc1,[ 0.03392205  1.         -0.7371515  -0.8104058  -0.2791283 ]
CCSC(=O)NC1CCCCC1,[ 0.01744721  1.         -0.6938854  -0.5290318   0.09557166]
CC(C)CC(NC(=O)C(NC(=O)c1cccc(-c2ccccc2)n1)C(C)O)B(O)O,[ 0.04422607  0.5414699   0.044197   -1.         -0.05238829]
CC(C)C12C=CC(C)(CC1)OO2,[ 0.1310093   0.97595865 -1.         -1.          0.7439553 ]
Clc1ccc(C(Cl)(Cl)c2ccc(Cl)cc2)cc1,[-0.04424109  0.7473962  -0.88784885 -0.67035556 -0.15607096]
Nc1ccc(O)c(C(=O)O)c1,[ 0.16059902  0.60006213 -0.6753253  -0.57824135 -0.40626535]
OCCO[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccc(F)c(F)c4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O,[ 0.40953523  0.72663695 -0.73404205 -0.40735993  0.05611384]
CCOC(C1=NCCCCN1)c1ccccc1,[ 0.07479974  0.836795   -0.89656556 -0.56452316 -0.22792363]
CCCCN(CCCC)CCCC,[ 0.02901584  0.02342614 -0.5422885   0.64937156 -0.39312083]
CN(C)Cc1ccc(CSCCNC(=C[N+](=O)[O-])N2CCN(C)CC2)o1,[ 0.5353145   0.9205582  -0.99707484 -0.78183544 -0.12086108]
CCc1ccc(OCC(=O)O)c(-c2ccc(S(C)(=O)=O)cc2)c1,[ 0.5236885   0.82394516 -0.66140985 -0.63884383 -0.42440656]
CC(=O)N(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,[-0.17464854  0.90887    -0.7565847  -0.63036275 -0.14780135]
